id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12111988,"Centraal gelegen, mooi ruim app!!",64959216,Urgamal,,Theaterbuurt-Meir,51.21853919794628,4.4140868738620345,Entire home/apt,110,2,5,2016-08-15,0.39,1,0
5879138,Ruim appartement naast de Bourla,30529416,Martine,,Theaterbuurt-Meir,51.21478026538901,4.406360906529143,Entire home/apt,89,14,0,,,4,365
3918130,Awesome apartment in City Centre!,9867102,Ruben,,Theaterbuurt-Meir,51.212192209181296,4.40207786527097,Entire home/apt,63,2,98,2017-03-26,3.00,2,311
3815746,Spacious 1950’s penthouse,19620207,Capitan,,Theaterbuurt-Meir,51.21247855974179,4.408743756054214,Entire home/apt,190,2,32,2017-04-27,0.99,1,355
6670508,cozy appt in main shopping district,34913046,Laila,,Theaterbuurt-Meir,51.218410791441855,4.406825519141905,Entire home/apt,93,2,69,2017-05-08,2.94,5,353
6051973,110 square metres apartment southfacing terrace,3970988,Arthur,,Theaterbuurt-Meir,51.213359634236376,4.404146983868544,Entire home/apt,125,2,26,2017-03-26,1.04,1,304
17119260,City Theatre apartment Antwerp,34416465,Seth&Florianne,,Theaterbuurt-Meir,51.214431234198436,4.407477183465159,Entire home/apt,64,2,4,2017-04-23,1.45,23,76
17749996,Cozy Flat in Cool Neighborhood,7114983,Aimee,,Theaterbuurt-Meir,51.209873745176,4.405234356287978,Private room,52,2,3,2017-04-26,2.65,1,48
7751333,Studio w/ terrace in City Centre,30328372,Raul,,Theaterbuurt-Meir,51.21792236445475,4.414230671044135,Private room,75,2,3,2017-03-29,0.18,1,86
14027896,Nice clean cozy apartment,42260138,Soare,,Theaterbuurt-Meir,51.21490918887876,4.403566281985042,Entire home/apt,50,1,82,2017-04-30,8.40,1,233
17119169,Brand New City apartment Antwerp,34416465,Seth&Florianne,,Theaterbuurt-Meir,51.21300286355243,4.408992575892146,Entire home/apt,64,2,2,2017-04-16,0.72,23,124
7534470,Colourful and bright room in the city,11272979,Elsje,,Theaterbuurt-Meir,51.21102047069403,4.402188201285137,Private room,28,1,13,2017-05-01,1.21,1,133
7613703,Luxe Studio w/ Terras in Antwerp,39929849,Daniel,,Theaterbuurt-Meir,51.21648662082704,4.413139104463371,Private room,50,2,0,,,1,0
13696773,TOMORROWLAND APARTMENT,9867102,Ruben,,Theaterbuurt-Meir,51.21362673590586,4.402185986938689,Entire home/apt,79,3,1,2016-12-10,0.10,2,37
15908569,characteristic and cozy apartement,103204678,Caroline,,Theaterbuurt-Meir,51.218224551186985,4.4143261605788515,Entire home/apt,56,1,13,2017-05-07,2.24,1,83
16137940,Spaceous duplex studio in the haert of Antwerp,80891301,Erika,,Theaterbuurt-Meir,51.219203082398636,4.41206800802734,Entire home/apt,55,1,4,2017-01-15,0.88,1,0
11562676,Theatersquare penthouse Antwerp,34416465,Seth&Florianne,,Theaterbuurt-Meir,51.21393458059697,4.409152671998833,Entire home/apt,70,3,18,2017-04-21,1.32,23,24
9382319,"Leopold Lodge, Antwerp City Center",33547183,Erik,,Theaterbuurt-Meir,51.21178790805127,4.406152924950804,Entire home/apt,105,5,0,,,2,203
6139374,Appartement in het hartje Antwerpen,31847737,Lisa,,Theaterbuurt-Meir,51.21495803377827,4.408459676101661,Private room,30,3,16,2016-09-17,0.71,1,25
1245513,Gorgeous place in Historical centre,4290312,B.,,Theaterbuurt-Meir,51.21757220284634,4.405990704237395,Entire home/apt,49,1,0,,,1,362
13350400,new very bright studio in the centre of Antwerp,32949554,Stéphane En Anneke,,Theaterbuurt-Meir,51.21131275678546,4.408079634702365,Entire home/apt,70,2,28,2017-05-12,2.51,1,339
12986811,Studio in the centre of Antwerp,71501263,Evelyn,,Theaterbuurt-Meir,51.21434663955602,4.406594784161189,Entire home/apt,65,2,3,2016-08-21,0.26,1,63
2427717,Cosy vintage flat ° center Antwerp,12409903,Annick,,Theaterbuurt-Meir,51.21658537643909,4.407295111714362,Entire home/apt,110,1,166,2017-04-27,4.27,2,343
11898838,looking for that hidden treasure??,34913046,Laila,,Theaterbuurt-Meir,51.21875332683719,4.40750677027732,Entire home/apt,99,2,37,2017-05-08,2.81,5,341
14855524,Grand loft @ Antwerp hotspot 2400sq. feet + WiFi,43247005,Rebecca,,Theaterbuurt-Meir,51.217706886623404,4.4120382387651755,Entire home/apt,79,1,45,2017-05-09,5.63,5,308
10015096,2 slpk appartement op toplocatie,51433236,Tinne,,Theaterbuurt-Meir,51.21224961175518,4.405184135057395,Entire home/apt,70,2,55,2017-04-30,3.63,1,143
5923210,Smartflats Meir 401 - 2 Bedroom - Meir Area,2792958,Tarik,,Theaterbuurt-Meir,51.2185687112258,4.408984801905819,Entire home/apt,149,1,3,2016-12-24,0.14,3,293
15475438,Cosy and Modern Apartment in The Heart of Antwerp!,55645853,C.,,Theaterbuurt-Meir,51.21857286028965,4.4079556433287825,Entire home/apt,65,2,22,2017-05-07,3.16,1,120
16736146,Room in a studenhouse in the middle of Antwerp,49979905,Isabell,,Theaterbuurt-Meir,51.217796839572,4.41467811694266,Private room,15,1,0,,,1,0
13665527,2 bedroom apartment in city centre,62989806,Gary,,Theaterbuurt-Meir,51.209493861929666,4.403371445336294,Private room,24,1,24,2017-04-25,2.56,2,341
5620428,VIEW ON RUBENS MUSEUM ,29134589,Guido,,Theaterbuurt-Meir,51.217054405454896,4.410186682628028,Entire home/apt,150,1,4,2015-05-17,0.15,2,4
2522970,Top located luxury flat,12917758,Bart,,Theaterbuurt-Meir,51.21861432531207,4.409638365760768,Entire home/apt,98,1,14,2017-05-10,0.36,1,294
11956241,Cosy colorful flat in city center,8345136,Lola,,Theaterbuurt-Meir,51.21145823543594,4.405315437162559,Entire home/apt,50,2,0,,,1,0
11649861,LUXURY CENTRAL APARTMENT - Antwerp,48249191,Lieven,,Theaterbuurt-Meir,51.216219772450415,4.411841919023289,Entire home/apt,100,1,23,2017-04-30,1.76,1,352
17310517,Design on top location in Antwerp,14231980,Veerle,,Theaterbuurt-Meir,51.216168571563664,4.411271315811978,Entire home/apt,150,2,5,2017-04-30,3.75,1,143
8029867,Sir Richard Suite Antwerp,15946355,Steven,,Theaterbuurt-Meir,51.212342693256666,4.408806669199552,Entire home/apt,85,2,10,2017-04-30,0.60,1,337
14864017,Beautiful family home in historical city center,1260050,Martena,,Theaterbuurt-Meir,51.21295529748481,4.405464415068899,Entire home/apt,120,7,2,2017-01-15,0.47,1,358
8302863,arty house in the centre of antwerp,6592825,Flora,,Theaterbuurt-Meir,51.214725730338564,4.402238953107766,Private room,33,2,0,,,1,0
9004709,Bright room in city centre,18265780,Razvan & Digna,,Theaterbuurt-Meir,51.21197456587209,4.406396447441335,Private room,45,1,74,2017-05-11,4.07,1,312
18122374,ULTRA COOL ANTWERP,31677132,Mimi,,Theaterbuurt-Meir,51.217058336679436,4.402898862763118,Entire home/apt,138,2,2,2017-05-07,2,1,358
5020599,Stylish Rooftop next to CHANEL,13357011,Liselotte,,Theaterbuurt-Meir,51.21687123278899,4.4070885070170265,Entire home/apt,99,2,38,2017-04-15,1.37,1,326
14363275,Beautiful sunny apartment in center of Antwerp,1603615,Stephanie,,Theaterbuurt-Meir,51.21050437819496,4.406902628355606,Entire home/apt,50,2,5,2017-04-30,0.75,1,135
8599666,New flat theater area Antwerp(WIFI),39961455,Sam,,Theaterbuurt-Meir,51.213500323068274,4.405487467687679,Entire home/apt,80,1,88,2017-05-02,4.97,1,322
16360746,Rubens studio Antwerp,34416465,Seth&Florianne,,Theaterbuurt-Meir,51.214353001112826,4.406859749396878,Entire home/apt,45,2,4,2017-04-16,0.92,23,127
8024200,Trendy studio in shopping area,40374339,Erik,,Theaterbuurt-Meir,51.212124742527635,4.4078961927832685,Entire home/apt,85,7,3,2017-01-27,0.18,1,240
18507108,Lifestyle No.2,128148374,Jan&Hong,,Theaterbuurt-Meir,51.218679921100254,4.40582847294996,Entire home/apt,59,2,0,,,2,342
4690351,"Light, cosy & very central studio ♛",24250249,Lies,,Theaterbuurt-Meir,51.21643266140842,4.410111388666352,Entire home/apt,65,2,15,2017-01-06,0.53,1,75
3318122,Cosy and Quirky Attic Studio Flat,2781078,Eileen,,Theaterbuurt-Meir,51.211437250156166,4.404108522736227,Entire home/apt,35,6,14,2016-12-10,0.48,2,194
4985922,Sfeervolle studio in hartje Antwerp,25701603,Nadi,,Theaterbuurt-Meir,51.2101114493793,4.40581244281809,Entire home/apt,90,2,17,2017-04-28,0.71,1,349
16646044,Design room in the city centre of Antwerp,98500039,Isabelle,,Theaterbuurt-Meir,51.21457454096697,4.40433609202162,Private room,130,1,0,,,1,86
2147388,New apartment in heart of Antwerp,10961263,Hilde,,Theaterbuurt-Meir,51.21951381362078,4.413880540811029,Entire home/apt,99,2,32,2016-09-04,0.94,1,0
4858832,Bright loft with rooftop terrace,15293605,Dries,,Theaterbuurt-Meir,51.210943599787825,4.403484721365099,Entire home/apt,115,2,23,2017-04-26,0.80,1,260
8836008,*Cosy vintage flat*center antwerp*,12409903,Annick,,Theaterbuurt-Meir,51.215183705691736,4.408743240697378,Entire home/apt,85,1,89,2017-04-28,4.68,2,346
5923754,Smartflats Meir 501 - 1 Bedroom - Meir Area,2792958,Tarik,,Theaterbuurt-Meir,51.21837227246754,4.408682240858656,Entire home/apt,139,1,2,2016-03-16,0.10,3,300
6267827,Unique apartment in heart of Antw.,16197376,Ernst- Martin,,Theaterbuurt-Meir,51.21656007614748,4.409635735517611,Entire home/apt,115,2,20,2017-04-30,0.83,2,108
14492569,Deluxe suite with hotel service in Quartier Latin,48070975,Louis,,Theaterbuurt-Meir,51.21640679728555,4.409344583971648,Entire home/apt,115,1,1,2017-03-25,0.61,2,316
18444706,Luxurious appartement in Wilrijk (Antwerpen),12257236,Kristien,,Wilrijk Centrum,51.17318155075986,4.3935914994813015,Entire home/apt,80,2,0,,,1,178
14905174,Pretty room in the centre of Wilrijk,93598620,Julie,,Wilrijk Centrum,51.170717214739994,4.391482303040941,Private room,25,1,6,2016-11-03,0.78,1,108
13646299,Beautiful apartment in the trendy south of Antwerp,20923115,Amanda,,Zuid,51.20861732708713,4.3875160062908085,Entire home/apt,80,1,0,,,1,0
14436448,Charming Apartment Antwerp City Centre,88868109,Dries,,Zuid,51.2071257612638,4.389413846314913,Entire home/apt,60,1,9,2017-02-08,1.11,1,363
17147332,charming place for charming price ;),11908729,Lars,,Zuid,51.209362079904274,4.398387224142071,Entire home/apt,70,5,0,,,1,13
6844007,Antwerp Museum Suites Guesthouse,35863270,Antwerp Museum Suites,,Zuid,51.2081902641753,4.39596501680978,Private room,139,1,1,2016-07-25,0.10,1,365
17714717,Nieuwbouw appartement Antwerp-zuid,83798692,Karolien,,Zuid,51.20783553730017,4.390506836565607,Entire home/apt,125,1,3,2017-04-02,1.91,1,129
15543084,De Montigny loft,35329842,Celine,,Zuid,51.20565446744492,4.391375832547962,Entire home/apt,75,2,8,2017-01-05,1.23,1,51
3778349,The Soul Apartment 101,529276,Jeanette,,Zuid,51.210488857413445,4.396010400807547,Entire home/apt,103,1,2,2016-03-08,0.09,11,0
11385348,The Soul Apartments,59132760,Bob,,Zuid,51.210847578677054,4.397463372481566,Entire home/apt,140,1,3,2017-02-26,0.29,2,349
12950235,Atelier-Apartment in Center South,9962677,Pachova,,Zuid,51.20823372853415,4.384249078446483,Entire home/apt,48,2,20,2017-05-08,4.88,1,72
16224009,Bright & sunny apartment in Antwerp South district,9996901,Chloé & Steven,,Zuid,51.21042165893815,4.392616730782187,Entire home/apt,68,2,31,2017-05-06,6.74,1,125
8772155,beautiful apartment @trendy Zuid A,29142151,Suzy,,Zuid,51.20788369894733,4.3868578929644375,Entire home/apt,140,3,6,2017-04-27,0.32,3,340
15059802,Amazing Loft Duplex at the trendy South,1844894,Junior,,Zuid,51.20776389303051,4.395277218606076,Entire home/apt,100,2,7,2017-04-27,1.79,1,87
16564530,Very light appartment on Antwerp South,82667374,Thomas,,Zuid,51.211668628555735,4.394019281352942,Entire home/apt,100,3,0,,,1,0
13058258,Top Location - Cosy & light !,62000782,Stefanie,,Zuid,51.2079347722487,4.392206596489291,Entire home/apt,75,1,19,2017-04-02,1.62,1,0
8877884,RELAX @ Antwerp Centre south,46459971,Pascal,,Zuid,51.21042774807345,4.396515131512365,Entire home/apt,72,1,51,2017-04-26,2.70,1,311
7861972,The Soul Antwerp 203,529276,Jeanette,,Zuid,51.210859168602795,4.39802022221482,Entire home/apt,83,1,1,2015-11-13,0.05,11,0
5187760,A-South Luxury Penthouse Living,24007242,Bep,,Zuid,51.21239999561733,4.393282179509318,Entire home/apt,375,2,18,2017-04-26,0.67,1,323
14784214,Spacious house in trendy Antwerp-South district.,17700735,Anne-Lynn,,Zuid,51.208446073593926,4.389285746671933,Entire home/apt,130,2,5,2017-04-30,0.98,1,131
9444419,300 sqm loft (terras/river view),4277604,Sarah,,Zuid,51.212325067730795,4.39234654774249,Entire home/apt,298,1,14,2017-04-23,0.93,2,263
5536783,Lovely Flat at centre of 't Zuid,10843073,Charly,,Zuid,51.2117400455933,4.397446722447422,Entire home/apt,80,2,8,2015-09-10,0.33,1,116
3541852,Cosy place in centre of trendy area,17829143,Ruth,,Zuid,51.20813483011069,4.397188303404983,Private room,43,1,286,2017-04-22,8.31,1,50
13228969,Number 22 Antwerp Loft,6068286,Frederic Luca,,Zuid,51.21036119835459,4.401077507756499,Entire home/apt,72,1,38,2017-05-07,3.54,7,351
813969,150 sqm loft (terrace & river view),4277604,Sarah,,Zuid,51.212640974224726,4.390979583757918,Entire home/apt,177,1,9,2017-03-31,0.39,2,253
17030031,Apartment with stunning views,6932125,Sarah,,Zuid,51.20889323941141,4.400639693815253,Entire home/apt,80,7,0,,,1,95
15593517,Loft with terrace on trendy south in Antwerp,100472768,Sebastiaan,,Zuid,51.20678136340497,4.390157858440568,Entire home/apt,70,2,8,2017-04-17,1.37,1,172
2030717,Great Appartment,10427662,Dietrich,,Zuid,51.21092456678793,4.390612364424199,Entire home/apt,200,1,11,2015-08-19,0.43,1,129
7864558,The Soul Studio Antwerp 402,529276,Jeanette,,Zuid,51.21116164618343,4.397304498352546,Entire home/apt,93,1,0,,,11,0
8259926,WaterView Loft In Centre Antwerp,14333345,Nashila,,Zuid,51.211662681379366,4.38861192412091,Entire home/apt,110,7,33,2017-05-11,1.84,1,225
13850967,Loft in Antwerpen Centrum,7063914,Nathalie,,Zuid,51.20508202305804,4.388665223944141,Entire home/apt,55,2,5,2017-01-01,0.52,1,7
14047572,Spacy & quiet appartment in the center.,11386165,Frederik,,Zuid,51.20647422413245,4.390787563519959,Entire home/apt,50,3,4,2016-10-26,0.43,1,364
7109647,central light duplex apartment,4006670,Clara& Silvia,,Zuid,51.210982164548454,4.395781071458793,Entire home/apt,95,1,7,2015-09-13,0.32,1,0
16324282,Luxurious 5m High Seeling Loft,40868231,Tim,,Zuid,51.2111594316127,4.394772028380452,Entire home/apt,99,1,3,2017-04-30,3,1,345
18303066,Cosy apartment in trendy area,107470,Elke,,Zuid,51.209263879109514,4.398059533831355,Entire home/apt,74,2,3,2017-04-26,3,2,348
18416630,Big rooms - Perfect getaway!,7818030,Dominique,,Zuid,51.20754298701382,4.391915151704859,Private room,64,1,0,,,1,124
11288058,DOMIEN (gehele woning of kamer),57800268,D.,,Zuid,51.20842740743762,4.396614590150598,Private room,110,1,0,,,1,0
7892353,spacious apartment @trendy Zuid,29142151,Suzy,,Zuid,51.211089841066595,4.389332307298127,Entire home/apt,120,2,14,2016-11-13,0.69,3,263
3581864,Sunny apartment at the SOUTH (free parking square),7386200,Mathieu & Karolien,,Zuid,51.210270619098296,4.392009956820881,Entire home/apt,69,1,84,2017-04-28,2.51,3,342
1172507,"Number22Antwerp ,street Floor",6068286,Frederic Luca,,Zuid,51.21104772732278,4.401316524431923,Entire home/apt,73,1,175,2017-03-14,3.93,7,362
2902274,Upcycled apartment in trendy Zuid district,14785984,Carl,,Zuid,51.20522993647501,4.388928940962292,Entire home/apt,75,7,8,2014-09-21,0.22,1,362
15280340,B&B Marnix op het trendy zuid,97238850,Robert,,Zuid,51.21143145149726,4.398539913992814,Private room,80,1,5,2017-04-30,1.00,1,89
321466,The Soul Studio Antwerp 102,529276,Jeanette,,Zuid,51.21113072776964,4.39633269996809,Entire home/apt,83,1,1,2014-09-30,0.03,11,0
15154995,Lovely appartment best location,8907223,Marceline,,Zuid,51.20851036999855,4.398213609879691,Entire home/apt,90,2,8,2017-01-06,1.19,1,362
14813245,"Number22Antwerp, Relax&trendy flat",6068286,Frederic Luca,,Zuid,51.209773224559086,4.400112751103297,Entire home/apt,70,1,6,2016-11-07,0.73,7,364
8769507,Beautiful LOFT Antwerp South - HEART of the city,45978299,Karine,,Zuid,51.21033049952407,4.397490898531605,Entire home/apt,99,1,72,2017-05-07,3.72,1,325
13289664,Sunny cosy apartment in Antwerpen Zuid,1621883,Yole,,Zuid,51.2079096581998,4.391352494060733,Entire home/apt,28,14,0,,,1,0
7864002,The Soul B&B Antwerp 303,529276,Jeanette,,Zuid,51.21116648886757,4.397406588943693,Entire home/apt,93,1,1,2015-12-29,0.06,11,0
9783840,Stijlvol appartement op toplocatie,26296854,Vero En Alban,,Zuid,51.21160398641341,4.396627594914458,Entire home/apt,100,1,17,2017-04-02,1.16,1,321
10467788,"Cozy, clean, unique location",49441433,Ferid,,Zuid,51.21160831888694,4.394962878774101,Private room,15,1,2,2016-07-19,0.14,1,0
13135384,Cosy apartment in Antwerp center,54264473,Sarah,,Zuid,51.21069912384303,4.394937943196777,Entire home/apt,50,1,6,2017-02-18,0.55,1,192
11386381,The Soul Studios,59132760,Bob,,Zuid,51.20942394738046,4.396588169617307,Entire home/apt,90,1,0,,,2,352
8732149,Studio in the city center,29019120,Marleen,,Zuid,51.20808967163218,4.385157814559589,Entire home/apt,50,2,13,2016-05-22,0.74,1,361
5844428,Trendy South - ideal longer stay,7112712,An,,Zuid,51.21036286968698,4.397479887279199,Entire home/apt,70,7,3,2016-03-17,0.18,1,40
1105318,"Number22Antwerp, cosy duplex",6068286,Frederic Luca,,Zuid,51.2102434270017,4.39995123481405,Entire home/apt,71,1,11,2017-05-07,0.24,7,361
8965535,Rustig op het bruisende Zuid,46855052,Marije,,Zuid,51.20820138381717,4.389831406849603,Private room,75,1,43,2017-04-30,2.94,1,308
9184773,Cozy Appartment in Central City,31600879,Nico,,Zuid,51.211368862146614,4.399120676330483,Entire home/apt,75,2,4,2016-03-21,0.22,1,0
18686585,'1890 high ceiling ground floor apartment,129441538,Em,,Zuid,51.207971260539345,4.392751138442115,Entire home/apt,76,2,0,,,2,168
17835741,Cosy duplex in south / Precioso duplex en el sur,107750838,Sellery,,Zuid,51.2077092364785,4.391345859188969,Entire home/apt,90,4,0,,,5,364
5943992,Antwerp city center: Room+Bathroom,30857125,Wouter,,Zuid,51.208511288788316,4.3980908456177445,Private room,49,1,3,2016-07-25,0.24,1,13
16891439,Cosy groundfloor in Antwerps popular area: t'Zuid!,6533193,Evert,,Zuid,51.210499235782564,4.393694385486647,Entire home/apt,60,2,0,,,1,140
736602,The Soul Antwerp 103,529276,Jeanette,,Zuid,51.20962551313709,4.398231253642799,Entire home/apt,83,1,3,2016-02-12,0.10,11,0
15248457,A private room in the best 'hood,88911570,Geertje & Laura,,Zuid,51.21115123045436,4.401136210393994,Private room,45,1,19,2017-05-01,2.70,1,79
12659772,"Cosy home, excellent location!",11811395,Pauline,,Zuid,51.20991456392002,4.399319156070387,Entire home/apt,99,1,9,2017-04-17,0.82,1,298
7868397,The Soul Apartment 201,529276,Jeanette,,Zuid,51.20929301957228,4.3982455330364765,Entire home/apt,103,1,0,,,11,0
18640805,modern 3 bedroom apartment centre Antwerp,129441538,Em,,Zuid,51.20709144096635,4.392113127696823,Entire home/apt,110,2,0,,,2,147
7551621,Your comfy bed at Trendy Zuid with balcony,5703841,Bieke,,Zuid,51.20998735429541,4.397487812521913,Private room,36,1,21,2017-05-07,1.25,2,89
736645,The Soul Antwerp  403,529276,Jeanette,,Zuid,51.21066317895723,4.396070736158867,Entire home/apt,82,1,2,2016-11-13,0.07,11,0
736632,The Soul Studio Antwerp 302,529276,Jeanette,,Zuid,51.210969866140125,4.398127544709643,Entire home/apt,82,1,2,2017-02-05,0.13,11,0
17965621,RELAX Antwerp Centre south - sunny apartment for 2,107750838,Sellery,,Zuid,51.210874519667776,4.393123742490994,Entire home/apt,90,4,0,,,5,364
9920937,Charming appartment in trendy South,51002669,Sophie,,Zuid,51.20937402605211,4.390180560036575,Entire home/apt,75,1,9,2016-08-22,0.54,1,0
16167667,Charming appartment. Top location ! Romantic..,45923414,Linda,,Zuid,51.20729824336585,4.392837717333216,Entire home/apt,75,1,3,2017-02-18,0.55,2,279
13919582,Single room in Antwerp city! ,82627733,Jan,,Zuid,51.207864556847014,4.391884017173697,Private room,30,1,0,,,1,327
6183201,Duplex Studio,31447903,Marjolijn,,Zuid,51.20648578968105,4.392839120706637,Entire home/apt,75,1,38,2017-04-23,1.54,1,280
5869273,Spacious apt. in art neighborhood,6603985,Jelena,,Zuid,51.2087201582257,4.392284518021503,Entire home/apt,80,2,9,2017-04-16,0.54,1,349
11468793,Trendy apartment at the SOUTH (Marnix Square),7386200,Mathieu & Karolien,,Zuid,51.21174611242221,4.398708463994818,Entire home/apt,59,1,63,2017-04-28,4.44,3,340
1986344,Whitebox loft with a VIEW!!!,3149952,Isabelle,,Zuid,51.21094032005468,4.397560918665021,Entire home/apt,110,1,139,2017-05-04,3.35,1,320
8757097,Amazing location! Charming Romantic Historic - TOP,45923414,Linda,,Zuid,51.207806857088954,4.39218660574829,Entire home/apt,75,1,31,2017-04-16,1.65,2,257
18187539,Simple apartment at top location,65922230,Huseyin,,Zuid,51.21100352849284,4.393833400355962,Entire home/apt,40,1,0,,,1,59
4322521,Duplex 160m² with sauna & piano,15216532,Pascal,,Zuid,51.20581991208744,4.387713140342889,Entire home/apt,118,3,92,2017-04-27,3.18,1,341
12842471,Luxury Suite in Maison d'Or,70027474,Veronique,,Zuid,51.20733826548885,4.395233739480738,Private room,135,1,2,2016-05-23,0.17,1,364
13730684,"Apartment in Antwerp, Trendy South (Marnix)",79410316,Nanouck,,Zuid,51.21081165760487,4.396488046529299,Entire home/apt,150,1,11,2017-04-23,1.63,1,0
3268690,Light appartement in South Antwerp,13665161,Dries & Jozefien,,Zuid,51.20494875975666,4.38977331106365,Entire home/apt,109,2,39,2017-04-30,1.13,1,136
13934880,Maison de Trazegnies The Penthouse,82833317,Kim,,Zuid,51.21088805842018,4.3929589584597295,Entire home/apt,395,1,0,,,1,361
7521050,"App in trendy ""t Zuid - 2 rooms",5703841,Bieke,,Zuid,51.2102778119881,4.395859913284028,Entire home/apt,91,2,2,2016-11-06,0.31,2,0
7876678,"",529276,Jeanette,,Zuid,51.208916617567944,4.397758183474369,Entire home/apt,105,1,1,2015-09-06,0.05,11,0
4599957,The Soul Antwerp Studio 202,529276,Jeanette,,Zuid,51.20979963720055,4.398067876038933,Entire home/apt,93,1,1,2015-11-12,0.05,11,0
14099120,A Parisian flavor in the South of Antwerp,15056112,Matthias,,Zuid,51.20714720227405,4.390677587273348,Entire home/apt,90,2,8,2017-02-26,0.91,1,7
2609419,Gezellig 1-slpk app. op toplocatie,10342058,Sofie & Manu,,Zuid,51.20538959172589,4.388214069929312,Entire home/apt,68,1,21,2017-04-23,0.69,2,243
13189346,Beautiful Light Apartment in Trendy South Quarter,1935190,Linda,,Zuid,51.210899472797045,4.397883511751801,Entire home/apt,85,2,0,,,1,1
13956746,1 room 1p/2p in our beautiful house,13232343,Joost And Sophie,,Zuid,51.20619019263673,4.391029133592222,Private room,35,1,4,2016-11-06,0.41,1,160
8977020,Trendy Appartement Antwerpen Zuid,4842476,Tony,,Zuid,51.208201549328194,4.389489613223094,Entire home/apt,100,1,7,2017-02-19,0.38,1,5
3609370,Cosy room in perfectly located loft,10038260,Christophe,,Zuid,51.2125338469359,4.3923461265329955,Private room,49,2,51,2016-07-30,2.39,2,0
8384067,Perfectly located bright loft,10038260,Christophe,,Zuid,51.21341659466881,4.390961467301914,Entire home/apt,79,2,3,2016-06-05,0.24,2,0
4434066,Duplex met veel lichtinval,22513302,Femke,,Zuid,51.2055460452597,4.389475338180983,Private room,40,1,4,2017-05-06,1.64,1,80
15173783,Charming apartment (top location ZUID),19166572,Sophie,,Zuid,51.21081588707508,4.3980022189894115,Entire home/apt,75,2,13,2017-05-05,2.85,1,23
15650986,Gezellig 1-slpk app. op toplocatie met terras,10342058,Sofie & Manu,,Zuid,51.20721964499216,4.389519985856331,Entire home/apt,65,1,3,2017-01-01,0.62,2,222
11468891,Large roof apartment at the SOUTH (Marnix Square),7386200,Mathieu & Karolien,,Zuid,51.20976470317482,4.398457180261061,Entire home/apt,59,1,64,2017-04-23,4.48,3,338
11386961,Light and space in Antwerp Zuid ap,29142151,Suzy,,Zuid,51.20966211529761,4.385917171798611,Entire home/apt,85,21,1,2016-06-18,0.09,3,315
6804076,spacious & light appartement,21410548,Dalilah,,Zuid,51.2078871705241,4.389175325256282,Entire home/apt,65,1,7,2015-09-06,0.32,1,0
18223657,Cosy room & private bathroom,107470,Elke,,Zuid,51.21068173353604,4.398186942903076,Private room,45,2,2,2017-05-07,2,2,335
10966196,Trendy Scandinavian type appartment,28580579,Christophe,,Zuid,51.21032162244382,4.399526597320883,Entire home/apt,68,1,0,,,1,0
3896423,Scandinavian style flat,6182620,Britt,,Zuid,51.20862384644533,4.395698192348697,Entire home/apt,89,2,9,2017-04-30,0.61,1,139
3425304,Nice apartment in heart of Antwerp,4134544,Jules,,Zuid,51.211180900768895,4.399128236196533,Entire home/apt,80,2,5,2015-08-12,0.15,1,249
1001223,SouthSideBlack&White@ Antwerp-Zuid,5072926,Aziza,,Zuid,51.20854034915481,4.392609155468521,Entire home/apt,115,3,9,2016-12-18,0.48,2,335
6833081,"Cosy appartment, just renovated",35491133,Karin,,Zuid,51.20696754384097,4.385978374843936,Entire home/apt,55,3,35,2017-02-28,1.54,1,284
13177756,Beautiful apartment @Antwerpen Zuid,37285678,Buelens,,Zuid,51.208907633281385,4.388008871635302,Entire home/apt,75,1,47,2017-04-30,4.05,1,347
16978843,Bed&Breakfast 't Zuid,113627827,Jeanine,,Zuid,51.21098732008269,4.400288431286176,Private room,65,1,2,2017-04-16,0.72,1,361
1134686,SouthSideRouge @A'Zuid,5072926,Aziza,,Zuid,51.209124397236735,4.393917374299769,Entire home/apt,108,3,12,2017-03-10,0.26,2,340
9448044,LUXURY RED LION VILLA 3,17948272,Irina,,Historisch Centrum,51.22173894721595,4.404929946982279,Entire home/apt,235,1,24,2017-03-26,1.40,5,158
6777515,Charming City Centre Apartment,19591267,Idris,,Historisch Centrum,51.21942554071484,4.402963089887453,Entire home/apt,70,1,269,2017-05-11,11.63,4,310
7909292,oldest house of Antwerp for groups,19290998,Jo,,Historisch Centrum,51.223800638544276,4.402386793945084,Entire home/apt,250,2,58,2017-05-07,3.28,1,221
14208661,Nice apartment in the center of Antwerp.,69935183,Alexa & Lars,,Historisch Centrum,51.22722255100274,4.404154122150595,Entire home/apt,60,2,8,2017-02-12,0.91,1,104
17786808,Nice apartment centre of Antwerp,41209102,Priscilla,,Historisch Centrum,51.218330465125135,4.398121650182729,Entire home/apt,52,1,6,2017-05-07,3.67,1,272
18582291,Cozy apartment close to Cathedral,128983193,Ozgur,,Historisch Centrum,51.22104760195704,4.401197892843021,Entire home/apt,80,1,0,,,1,1
10743570,Grand Loft in the heart of historic Antwerp,50969699,Petra,,Historisch Centrum,51.21938762207894,4.4034442505151885,Entire home/apt,159,2,9,2017-04-26,2.60,2,317
