id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14215075,Φιλοξενία δίπλα στην Ακρόπολη,86318275,Magda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965453057279355,23.72697075206421,Entire home/apt,130,3,0,,,1,358
1273159,Apartment under Acropolis-Athens,6929370,Nick,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96925680470225,23.730595059008124,Entire home/apt,50,2,14,2017-05-02,1.67,1,350
17886534,2. Athens Metro Station Airbnb room near Acropolis,2089542,Vaki & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96528479162686,23.72541785483487,Private room,15,1,5,2017-04-22,4.29,11,317
17149153,amazing holidays in the heart of Acropolis,70515622,Myrto,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96522375439815,23.724045230134386,Entire home/apt,30,1,0,,,8,319
10448024,Bright&Lovely Place by Akropoli,14026960,Elvira,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96660547293121,23.72751589512686,Private room,30,1,85,2017-05-07,6.95,1,264
16280438,Koukaki  Neighborhood Private Studio Apartment,20689506,Kostas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96466493150358,23.72302780929224,Entire home/apt,26,2,2,2017-02-06,0.42,3,70
17886861,"Acropolis, best value, brand new!!",122501996,Inachos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9635292853849,23.724036140007676,Entire home/apt,100,2,1,2017-04-30,1,1,164
15429172,Mr. FeelLikeLocal Home sweet Home,45344833,Elena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96156603959146,23.718884891518172,Shared room,15,1,0,,,1,365
5483226,Acropolis - best located !!!,25088476,Christina & Thomas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96670148561546,23.727500962228138,Entire home/apt,85,1,32,2017-01-01,1.26,1,347
14494416,Ideally located flat for 4 ppl next to Acropolis,1621474,Eazybnb Team,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968721085146385,23.725286369004536,Entire home/apt,46,2,13,2017-04-18,1.74,58,289
3500141,Spacious apt. near the Acropolis.,17625059,Phaidon,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96851428898729,23.725688571062108,Entire home/apt,80,3,111,2017-05-04,3.21,2,96
4107372,"Athens Acropolis, Plaka ,guide map.",21309110,Charalampos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966645723886735,23.72489865501753,Entire home/apt,40,2,16,2015-10-05,0.50,1,0
8481867,"Near Acropolis, next to the Metro",44670553,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96431895156503,23.725472176787058,Entire home/apt,45,2,82,2016-10-23,4.21,1,128
12905526,Cosy Apartment near Acropolis,28574759,Stella,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96608648909749,23.72580050709768,Entire home/apt,75,2,13,2016-10-09,1.19,4,322
6236124,Traditional house next to Acropolis,32360314,Kelly,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96547756866111,23.722921840451775,Private room,33,1,121,2017-04-30,5.11,2,306
14433356,studio koukaki,84815753,Ευστρατιοσ,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963703123293065,23.721186618010673,Entire home/apt,21,1,19,2017-01-24,2.29,1,145
16066994,Breathtaking Penthouse! Parthenon astonishing view,22723472,Panagiotis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96775602100265,23.729407756463033,Entire home/apt,199,1,24,2017-05-02,4.59,1,215
17049963,Rooms in acropolis 4 you!!!,114452361,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967001391656154,23.726483230631604,Private room,30,2,2,2017-04-18,1.82,1,184
3892590,The museum apartment ACROPOLIS,20143842,Vassilis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96655490821263,23.72874767315321,Entire home/apt,29,2,77,2017-05-01,2.38,2,327
15476135,"Sunny Acropolis Guesthouse, Koukaki Quarter",12822569,Nefeli,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96820888310636,23.725444738464063,Entire home/apt,40,2,5,2017-04-09,1.01,1,288
13313422,Cozy Home 10 minutes from Acropolis,31715414,Margarita,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96397936925825,23.72129747962707,Entire home/apt,35,3,43,2017-05-06,3.99,2,250
12444997,NakosHomes|Luxury Apartments,31653036,Giannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967956864284076,23.730939066750288,Entire home/apt,240,1,9,2017-03-15,0.75,1,243
11903795,ACROPOLIS MUSEUM APARTMENT,63498295,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96721379855469,23.72903095032828,Entire home/apt,64,3,7,2017-04-23,0.99,1,339
17982210,Traditional garden-apartment near Acropolis,123534005,Vlasis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962992771217664,23.722374590487288,Entire home/apt,44,2,4,2017-04-29,4,1,119
12920610,"4 person studio, historical centre",9985001,Edwardos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966819480106466,23.72807299057212,Entire home/apt,90,1,2,2016-09-12,0.17,5,282
16654927,Spacious modern home next to Plaka & Acropolis,5874676,Lorenzo,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96698530375228,23.729172164187883,Entire home/apt,80,1,1,2017-04-16,1,3,143
16720449,Spacious Private Room in the center of Athens,83682423,Korda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9618388623923,23.720723416606315,Private room,35,1,0,,,1,90
9397176,Olympic Airways - Economy class,2811213,Tolis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96571523163513,23.725765066728506,Entire home/apt,38,1,51,2017-04-15,3.28,1,307
1298575,Room at a Cozy Apartment in Center,7060588,Esra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965489975426465,23.724206946166035,Private room,19,1,99,2017-04-26,2.77,2,341
13443399,Shared bed 3 minutes walking from Acropolis Museum,69744888,Pythagoras,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96700267458048,23.728495170065045,Shared room,10,1,2,2016-09-08,0.22,12,365
18030903,Cozy studio room in Koukaki,8886864,Nina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96372206896951,23.722564231788795,Private room,40,2,0,,,1,176
12476660,Your stay next to Acropolis!,22155342,Fani,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96765556863928,23.728750343543002,Entire home/apt,32,2,75,2017-05-05,6.02,2,266
12722089,Stylish & cosy penthouse next to the Acropolis,8793456,Nik,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96257428414921,23.72038557701457,Entire home/apt,40,1,32,2017-05-01,3.93,1,279
18046677,Bright apartment in Koukaki/Acropolis_Huge Balcony,18626594,Elsa,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965221986409,23.723135524192564,Entire home/apt,50,1,4,2017-04-30,4,2,150
16424552,Great room 3 min walk to Acropolis near the metro,31421256,Marina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9645302174477,23.723419929670428,Private room,25,1,3,2017-04-10,0.69,6,256
15906753,Acropolis area Art Deco unique Apartment,103189420,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96662044029441,23.725662511680117,Entire home/apt,79,2,4,2017-05-02,0.72,1,349
15457900,Appartamento a 150 metri Acropoli,89447960,Lorenzo,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966749939292086,23.726652402105245,Entire home/apt,38,5,0,,,1,119
7675321,Acropolis Exceptional Neoclassical,5903928,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96561760721521,23.72326618668583,Entire home/apt,85,1,92,2017-05-05,4.35,3,249
773944," Quiet, in the center",3915403,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965833368806166,23.72456567494896,Entire home/apt,39,2,196,2017-05-03,3.98,1,106
18324398,Central apartment near Acropolis,122826239,Vasilios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96701067671052,23.72697176528106,Entire home/apt,35,1,0,,,1,328
12458883,Acropolis area Philopapou view 2,121708,Helena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9643383131642,23.720793504686714,Entire home/apt,38,2,15,2017-04-09,1.23,20,325
15964756,Pleasant stay close to Parthenon,25398596,Yiannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965624773256195,23.72288322391445,Entire home/apt,30,1,9,2017-04-30,1.81,3,137
9656826,Mediterranian light near Acropolis!,49917046,Ελενη,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96563361826306,23.724541916976975,Entire home/apt,49,2,92,2017-05-04,5.55,1,262
3316894,Big flat near acropolis!,16746551,Maira,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96418651290018,23.72100203300726,Entire home/apt,50,1,1,2016-06-22,0.09,3,91
1006755,ΔΙΑΜΕΡΙΣΜΑ ΚΑΤΩ ΑΠΟ ΤΗΝ ΑΚΡΟΠΟΛΗ,5537464,Yannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96748033821938,23.72873205604908,Entire home/apt,150,7,0,,,1,365
16342159,Acropolis Flat next to the New Acropolis Museum,3489820,Acropolis Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96846554288728,23.730197836249353,Entire home/apt,70,1,4,2017-04-18,1.14,11,321
16096354,A very nice and modern apartment!!!,45007280,Ektoras,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96177623386989,23.719275875727373,Entire home/apt,45,1,0,,,1,180
18144313,"Private room in Koukaki, 10 min from Acropolis!",18626594,Elsa,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96540627207215,23.72371841325053,Private room,25,2,2,2017-05-09,2,2,20
3464233,Great apartment right next to the Acropolis,17453484,Sofia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96766621619329,23.724920121947054,Entire home/apt,50,2,1,2014-07-20,0.03,1,295
7691143,Beautiful place under Acropolis,40090425,Rozana,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968890076036324,23.72494891428959,Entire home/apt,34,2,134,2017-05-02,6.26,1,212
9296302,Traveller's nest in lovely Acropolis neighbourhood,48262844,Alexandros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96586593727718,23.723222651222148,Entire home/apt,60,2,8,2017-01-23,0.46,1,343
17327172,Just Under Acropolis II,68686827,Lia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96609522847043,23.723993348907985,Entire home/apt,30,2,2,2017-05-08,2,1,310
4331746,a cosy studio at Acropolis,3042502,Annemarie,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96659388413665,23.726028584747805,Entire home/apt,30,2,103,2017-05-06,3.41,2,235
14260484,STEDA Boutique Apartment Acropolis,60721562,Stavros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96683487425356,23.725562994750398,Entire home/apt,65,2,1,2016-09-02,0.12,3,355
14259799,"Spacious apt, near Acropolis & metro. Sleeps 4",27996999,Homer,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96578536111132,23.725519268297322,Entire home/apt,39,2,42,2017-05-08,4.68,3,262
7804486,"Delightful, next to Acropolis&Metro",32041536,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968101058317636,23.725564868178715,Entire home/apt,40,1,94,2017-05-07,4.51,1,119
825281,ACROPOLIS VIEW 3 min Museum/Metro,121708,Helena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96695984145873,23.72865354828983,Entire home/apt,64,2,156,2017-05-07,2.90,20,259
16144380,Cute garden-flat close to Acropolis,31265707,Romina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9625483392525,23.722368748177857,Entire home/apt,44,2,24,2017-05-04,5.45,2,273
18012163,3. Athens Metro Station Airbnb room near Acropolis,2089542,Vaki & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96528838683049,23.72607772015351,Private room,10,1,3,2017-05-01,3,11,307
7837682,Retro appartment in Acropolis,41286500,Matina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96854082673327,23.726281062183734,Entire home/apt,55,3,0,,,1,365
13703127,2 Bedroom Apartment with parking near Acropolis,79957241,Alexandra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962091085038054,23.721359882643686,Entire home/apt,41,2,13,2017-04-25,1.31,2,266
12801852,Shared room 3 min walk to Acropolis,69744888,Pythagoras,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96835283142387,23.729685346863352,Shared room,10,1,3,2016-06-05,0.25,12,365
15521521,"Deluxe,cozy,renovated apt next to Acropolis Athens",67712347,Dimitris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96406789670998,23.721053209012194,Entire home/apt,35,1,39,2017-05-03,7.27,1,249
8885920,Studio in Hip Central Neighborhood,46490655,Xenia & Valerian,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96519410084091,23.724878699003035,Entire home/apt,34,2,67,2017-04-23,3.62,1,129
11964589,Romantic flat under the Acropolis,32560154,Alessandro,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96744795227004,23.729288093930567,Entire home/apt,135,2,27,2017-04-17,2.22,1,343
16175274,Spacious Central 2BD Apartment - Koukaki Acropolis,20104194,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96662651934361,23.725863063689065,Entire home/apt,55,2,18,2017-05-07,3.60,4,133
13127836,Lena's Home - Acropolis,67349909,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96649636395729,23.723908844746397,Entire home/apt,60,2,22,2016-11-01,2.06,1,112
13553787,Named top design apartment for 4 next to Acropolis,25678490,Petros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96871061466466,23.72461771267911,Entire home/apt,56,1,19,2017-04-25,1.86,8,350
3936349,Acropolis modern micro loft,3333427,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96365504010846,23.723341547753005,Entire home/apt,25,1,98,2017-04-26,3.03,1,331
15651521,Acropolis Koukaki central apt near metro & market,31421256,Marina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96588611391661,23.725368615672636,Entire home/apt,30,1,22,2017-05-02,3.57,6,256
14488156,Cozy & quiet flat near Acropolis!!,89398566,Sofia & Anna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963605535033125,23.724561829296587,Entire home/apt,33,1,45,2017-05-06,5.67,1,280
15209008,Acropolis modern & stylish apartment,96612253,Mania,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96570422379412,23.72649524914536,Entire home/apt,80,5,4,2016-11-13,0.56,1,331
7344576,Beautiful room in Acropolis area,34153941,Viki,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96688631547297,23.724847841311966,Private room,29,2,63,2017-05-08,2.89,1,55
6443477,Sunny room near Acropolis!,16746551,Maira,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962938561196594,23.720851662698085,Private room,25,1,7,2016-09-18,0.60,3,251
5377291,Family apartment with easy access,27874386,Yannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96167504648728,23.718479043557377,Entire home/apt,55,1,51,2017-05-04,2.03,1,251
4050132,Acropolis Koukaki Area small appartment,21001781,Κίρκη,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96455817113565,23.722801182476445,Entire home/apt,30,2,9,2017-03-14,0.37,2,357
7744702,107 m2 apartment near Acropolis,40171087,Pål,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96712391992181,23.726647246419393,Entire home/apt,74,3,4,2016-10-17,0.19,2,0
15829689,Real Athenes fully renovated and equipped flat,30825029,Yehuda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962615439614474,23.722369732088556,Entire home/apt,52,3,0,,,1,88
13388450,Flat for 4 ppl next to Acropolis Metro station,30035453,Eazybnb Team,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96841121630198,23.730350864260892,Entire home/apt,44,3,6,2016-07-24,0.55,4,364
17389610,Acropolis Big 2 rooms+living room 2 bath & garden,5630134,Ioannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96742605738548,23.726961455481156,Entire home/apt,45,2,5,2017-05-03,5,3,280
12702912,Artistic Residence in Koukaki,69051450,Christos & Kostis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96229428391786,23.72093431141228,Entire home/apt,50,1,52,2017-04-09,4.23,2,298
11031668,-20% Spring Sale  Acropolis View Charming Loft,3489820,Acropolis Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967220582825675,23.726198270357624,Entire home/apt,55,1,89,2017-05-07,5.99,11,287
14505009,Freshly Renovated Loft near Acropolis_Huge Balcony,22227167,Alexandros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966315533637804,23.727380844830307,Entire home/apt,38,1,42,2017-04-22,4.88,10,249
16126894,Acropolis Koukaki Two-Bedrooom Cozy Apartment,105182547,Sofia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964505331181336,23.724127115937193,Entire home/apt,40,2,21,2017-04-30,4.20,1,247
7705497,Modern Loft near Acropolis 80 m2,28574759,Stella,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965754427872554,23.727741855353276,Entire home/apt,80,2,60,2017-04-17,3.05,4,295
5428088,BLUE luxurious AIRBNB room in Athens tourist area,2089542,Vaki & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96406050150368,23.720814418209176,Private room,25,1,161,2017-05-01,6.69,11,307
10265257,GRAND luxury room AIRBNB near Acropolis Athens,2089542,Vaki & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963303354987254,23.720595287599956,Private room,15,1,56,2017-05-01,3.46,11,329
13012911,Modern decorated apartment in Acropolis area,1621474,Eazybnb Team,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96776320539185,23.72637178477903,Entire home/apt,48,2,27,2017-04-08,2.43,58,318
13799117,Acropolis area Stylish apartment 5' from metro FIX,121708,Helena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96290784207851,23.723897748687442,Entire home/apt,39,2,16,2017-04-30,1.78,20,324
11054358,GRSTATH101-1 2BR Luxury Apartment,4486574,Important Group,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96781541680882,23.729986750035525,Entire home/apt,190,2,1,2016-07-03,0.10,6,365
14224870,Your retro gem at superb -near Acropolis- location,3556722,Avra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96553363425416,23.725857620381568,Entire home/apt,35,2,30,2017-03-02,3.49,3,267
11750835,Five minutes walk to Acropolis. House with garden.,62524388,Marianna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96552963426098,23.722574014141752,Entire home/apt,45,1,21,2017-05-01,1.75,1,284
11816352,Artistic sunny flat next to Acropolis,62935114,Fivos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96827685805778,23.726751890944957,Entire home/apt,35,2,54,2017-05-07,4.07,2,289
5510110,Modern Apartment near Acropolis 100m2,28574759,Stella,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967308605941284,23.725373212714054,Entire home/apt,110,2,26,2017-04-17,1.91,4,289
14502990,8min walk to Acropolis luxury apartment,89570268,Eleni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96520965746972,23.723015374650153,Entire home/apt,43,1,63,2017-05-01,7.11,1,128
15583700,"10 Min Walk to Acropolis-Fresh, New Apartment!",216220,Lynn,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96598328748554,23.724296314477495,Entire home/apt,39,2,10,2017-05-06,1.83,2,298
17697170,New penthouse close to Acropolis and metro.,6954320,Paulina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96299212079633,23.71938712057789,Entire home/apt,37,1,7,2017-04-27,4.12,2,276
11389273,UNDER THE BEAUTY OF PARTHENON,46164138,Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96811809543388,23.73026218716115,Entire home/apt,80,2,46,2017-05-04,3.29,2,292
16303721,nice apartment close to acropolis,77619970,Dimitra,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96755274500633,23.728064974124948,Entire home/apt,25,7,0,,,7,337
16255878,NEW Charming ACROPOLIS by foot,106291724,Nata,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964507192803794,23.724876186593313,Entire home/apt,37,2,25,2017-05-08,5.03,1,272
5196621,Athens apartment near Acropolis,26883127,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96578134840189,23.724766772012355,Entire home/apt,35,1,35,2017-05-01,1.37,1,341
10668838,Romantic room,55105913,Δημοσθενησ,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964094671664576,23.724551058290146,Private room,25,1,0,,,1,363
7964223,"Private Apt, Acropolis Center",9985001,Edwardos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967504994870296,23.727836141004634,Entire home/apt,70,1,24,2017-02-20,1.69,5,105
5326429,"ACROPOLIS, CITY OF ATHENS",22784914,Georgia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96473329236621,23.72330555311693,Entire home/apt,40,2,1,2016-11-15,0.17,1,364
1216176,The Breathtaking View of Acropolis,4549583,Panos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96823664488213,23.73094677658053,Entire home/apt,145,4,107,2017-04-24,2.29,4,98
6358486,Athens Heart!!!,33122283,Luci,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96735270471422,23.729596343764484,Entire home/apt,42,2,93,2017-04-29,3.90,1,67
17384883,"""The Red Door""",117505836,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96685206092034,23.726233778615793,Entire home/apt,58,2,5,2017-05-07,3.95,1,342
18269597,"New entry!Central,artistic flat near Acropolis",126294481,Gerasimos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.961282606054326,23.720899004108023,Entire home/apt,30,2,2,2017-05-03,2,1,340
14894482,Acropolis - Plaka CHARM PRIVATE STUDIO,93464165,Fotini,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96155696172337,23.72070718395897,Entire home/apt,24,2,40,2017-04-24,4.88,1,55
6112638,Home Abroad 10 minutes from Acropolis,31715414,Margarita,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96191302171469,23.719388918421526,Entire home/apt,35,3,78,2017-05-04,3.14,2,266
12584296,Acropolis Home Sweet Home,68253397,Christina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96771342831281,23.729399710938054,Entire home/apt,35,2,18,2017-04-30,2.04,1,289
12748134,Chic apartment in Koukaki for 3 ppl,1621474,Eazybnb Team,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964672735238175,23.724068287068768,Entire home/apt,39,2,33,2017-04-24,2.71,58,296
12535136,Convenient 5 bed apt in Koukaki,10052912,Savvas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96319515708948,23.722591802759826,Entire home/apt,60,5,0,,,1,0
13371404,"Apartment with back yard, close to Acropolis",17887813,Athanasios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96739386946622,23.72499707904433,Entire home/apt,50,2,9,2016-09-20,0.86,1,252
12612983,Acropolis Boutique Suite,62401284,Takis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968521028116776,23.72971317276757,Entire home/apt,120,1,8,2017-04-30,0.67,1,246
4635728,Cuteness Overload,6855462,Lucy,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96308383952726,23.724159247733976,Entire home/apt,25,3,29,2016-11-29,1.13,2,0
5900082,A hearty home at the center,13643685,Zoi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968288285412626,23.725404252779903,Entire home/apt,75,1,14,2016-08-24,1.28,1,45
12879659,Elegant TWO Rooms in TownHouse|Acropolis Area,2718115,Alex & Maria,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96760481896738,23.72491265801135,Private room,55,2,9,2017-05-07,0.87,10,346
